,Unnamed: 0,index,Track Name,Artist,love,Uncertainty,Explictives,German,Swedish,Dutch,Spanish
3098,3098.0,1204056.0,Mordida Beijo e Tapa,Naiara Azevedo,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3099,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3100,3100.0,1204109.0,A Palo Seco (feat. Gilvan de Oliveira),Belchior,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3101,3101.0,1204719.0,Never Let Me Go,Alok,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3102,3102.0,1204879.0,Primeiro Avião,Esteban Tavares,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3103,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3104,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3105,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3106,3106.0,1206304.0,26,Paramore,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3107,3107.0,1206422.0,Avisa Que Eu Cheguei,Naiara Azevedo,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3108,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3109,3109.0,1206699.0,Trem-Bala: Especial Mães,Ana Vilela,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3110,3110.0,1207499.0,Be Yourself,Audioslave,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3111,3111.0,1207515.0,Switch,Iggy Azalea,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3112,3112.0,1207583.0,Ar Condicionado no 15 - Ao Vivo,Wesley Safadão,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3113,3113.0,1207613.0,Você Não Presta,Mallu Magalhães,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3114,3114.0,1208103.0,Deixe Me Ir - Acústico,1Kilo,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3115,3115.0,1208899.0,Nessas Horas - Ao Vivo,Matheus & Kauan,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3116,3116.0,1209075.0,Tanto Faz,Priscilla Alcântara,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3117,3117.0,1209104.0,Só Pra Começar,ConeCrewDiretoria,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3118,3118.0,1209306.0,Tchau e Bença,Mc Livinho,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3119,3119.0,1209494.0,Cê Acredita,João Neto & Frederico,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3120,3120.0,1209714.0,Paradinha,Anitta,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3121,3121.0,1209717.0,Sua Cara (feat. Anitta & Pabllo Vittar),Major Lazer,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3122,3122.0,1210007.0,Love Is A Temple,Alok,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3123,3123.0,1210113.0,Cara Bacana,MC G15,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3124,3124.0,1210308.0,Vai dar PT,MC Rahell,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3125,3125.0,1210363.0,Ar-Condicionado No 15 - Ao Vivo,Wesley Safadão,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3126,3126.0,1210416.0,Avisa Que Eu Cheguei - Ao Vivo,Naiara Azevedo,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3127,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3128,3128.0,1210484.0,4 da manhã,UM44K,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3129,3129.0,1210493.0,Ressaca de Saudade - Ao Vivo,Wesley Safadão,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3130,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3131,3131.0,1211173.0,Roulette,Katy Perry,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3132,3132.0,1211175.0,Hey Hey Hey,Katy Perry,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3133,3133.0,1211203.0,Esqueci Como Namora,Nego do Borel,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3134,3134.0,1211206.0,Power,Katy Perry,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3135,3135.0,1211230.0,Mind Maze,Katy Perry,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3136,3136.0,1211237.0,Amores Imperfeitos,Anavitória,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3137,3137.0,1211242.0,Miss You More,Katy Perry,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3138,3138.0,1211247.0,Tsunami,Katy Perry,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3139,3139.0,1211265.0,Bigger Than Me,Katy Perry,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3140,3140.0,1211287.0,Save As Draft,Katy Perry,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3141,3141.0,1211478.0,Pode Se Soltar,Jerry Smith,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3142,3142.0,1211829.0,Tô Apaixonado Nessa Mina,MC Kevinho,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3143,3143.0,1212297.0,Oh Nanana,Bonde R300,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3144,3144.0,1213107.0,Corpo Sensual,Pabllo Vittar,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3145,3145.0,1213286.0,Lei do Retorno,Mc Don Juan,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3146,3146.0,1213310.0,A Gente Brigou,Mc Don Juan,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3147,3147.0,1214027.0,Sun Goes Down,Bruno Martini,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3148,3148.0,1214696.0,Era uma Vez,Kell Smith,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3149,3149.0,1215466.0,Versace On The Floor (Bruno Mars vs. David Guetta),Bruno Mars,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3150,3150.0,1216763.0,De Trás Pra Frente - Ao Vivo,Henrique & Juliano,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3151,3151.0,1216813.0,Cheguei - DJ Will 22 Remix,Ludmilla,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3152,3152.0,1216877.0,Não Passa Vontade - Ao Vivo,Henrique & Juliano,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3153,3153.0,1216879.0,Modo Sofrimento - Ao Vivo,Henrique & Juliano,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3154,3154.0,1216881.0,Aquela Pessoa - Ao Vivo,Henrique & Juliano,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3155,3155.0,1216883.0,O Céu Explica Tudo - Ao Vivo,Henrique & Juliano,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3156,3156.0,1216889.0,Meu Amor - Ao Vivo,Henrique & Juliano,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3157,3157.0,1216905.0,Glowing,FTampa,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3158,3158.0,1216911.0,Bebida Com Saudade - Ao Vivo,Henrique & Juliano,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3159,3159.0,1217104.0,Mais Amor e Menos Drama - Ao Vivo,Henrique & Juliano,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3160,3160.0,1217466.0,5 Km - Ao Vivo,Henrique & Juliano,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3161,3161.0,1217486.0,Maquiagem Não Disfarça - Ao Vivo,Henrique & Juliano,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3162,3162.0,1217498.0,Vem Pra Minha Vida - Ao Vivo,Henrique & Juliano,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3163,3163.0,1217713.0,Na Boa - Ao Vivo,Henrique & Juliano,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3164,3164.0,1218192.0,Linda,Projota,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3165,3165.0,1218221.0,Menina Pipoco,Fernando & Sorocaba,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3166,3166.0,1219645.0,Coração de Aço,Hungria Hip Hop,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3167,3167.0,1220713.0,Mentalmente,Naiara Azevedo,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3168,3168.0,1220993.0,Villamix (Suave),Alok,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3169,3169.0,1221084.0,A Milenar Arte De Meter O Louco,Projota,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3170,3170.0,1221098.0,Mentalmente - Ao Vivo,Naiara Azevedo,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3171,3171.0,1221101.0,Encaixa,MC Kevinho,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3172,3172.0,1221106.0,Rabetania,MC WM,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3173,3173.0,1221312.0,"Opa, Opa",MC WM,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3174,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3175,3175.0,1222396.0,À Vontade,Ivete Sangalo,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3176,3176.0,1222415.0,Tic Tac,Lucas Lucco,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3177,3177.0,1222425.0,Rapariga Não - Ao Vivo,João Neto & Frederico,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3178,3178.0,1222475.0,Promete,Ana Vilela,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3179,3179.0,1222487.0,Na Positiva,Natiruts,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3180,3180.0,1223198.0,Decote,Preta Gil,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3181,3181.0,1223564.0,Aliança,Tribalistas,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3182,3182.0,1223575.0,Diáspora,Tribalistas,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3183,3183.0,1223596.0,Um Só,Tribalistas,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3184,3184.0,1223600.0,Fora da Memória,Tribalistas,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3185,3185.0,1223604.0,Velha Infancia - 2004 Digital Remaster;,Tribalistas,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3186,3186.0,1223643.0,Já Sei Namorar - 2004 Digital Remaster;,Tribalistas,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3187,3187.0,1223676.0,Carnavalia - 2004 Digital Remaster;,Tribalistas,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3188,3188.0,1223712.0,Passe Em Casa - 2004 Digital Remaster;,Tribalistas,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3189,3189.0,1224095.0,Sonhei Que Tava Me Casando - Ao Vivo,Wesley Safadão,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3190,3190.0,1224135.0,Cê Acredita - Ao Vivo,João Neto & Frederico,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3191,3191.0,1224309.0,Abre o Portão Que Eu Cheguei - Ao Vivo,Gusttavo Lima,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3192,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3193,3193.0,1224492.0,Energia Surreal - Ao Vivo,Thiaguinho,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3194,3194.0,1224816.0,Nós dois,Class A,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3195,3195.0,1225300.0,Meu Melhor Lugar - Ao Vivo,Fernando & Sorocaba,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3196,3196.0,1225311.0,Cobertor de Orelha - Ao Vivo,Turma do Pagode,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3197,3197.0,1225499.0,Decreto Liberado - Ao Vivo,Wesley Safadão,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3198,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3199,3199.0,1226612.0,Sauced Up,Fifth Harmony,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3200,3200.0,1226615.0,Don't Say You Love Me,Fifth Harmony,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3201,3201.0,1226618.0,Make You Mad,Fifth Harmony,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3202,3202.0,1226625.0,Lonely Night,Fifth Harmony,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3203,3203.0,1226627.0,Deliver,Fifth Harmony,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3204,3204.0,1226650.0,Bridges,Fifth Harmony,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3205,3205.0,1226657.0,Messy,Fifth Harmony,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3206,3206.0,1226706.0,Se é pra Gente Ficar,Solange Almeida,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3207,3207.0,1227113.0,Laranjinha - Ao Vivo,Wesley Safadão,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3208,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3209,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3210,3210.0,1228285.0,Eu Vou Te Buscar (Cha La La La La),Gusttavo Lima,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3211,3211.0,1228299.0,Na Conta Da Loucura - Ao Vivo,Bruno & Marrone,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3212,3212.0,1228471.0,Will I See You,Poo Bear,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3213,3213.0,1228526.0,Will I See You (feat. Anitta),Poo Bear,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3214,3214.0,1228697.0,Abusadamente,MC Gustta,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3215,3215.0,1228962.0,Qual Bumbum Mais Bate,MC WM,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3216,3216.0,1229107.0,Agora Vai Sentar,MC Jhowzinho e MC Kadinho,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3217,3217.0,1229495.0,Corpo Sensual - Seakret Remix,Pabllo Vittar,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3218,3218.0,1229510.0,Vem Novinha,MC Kevinho,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3219,3219.0,1229512.0,Solo Seduzente,Dani Russo,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3220,3220.0,1229632.0,De Copo Em Copo - Ao Vivo,George Henrique & Rodrigo,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3221,3221.0,1229663.0,Você Não Vale Nada,Zé Felipe,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3222,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3223,3223.0,1229673.0,Coisa de Deus - Ao Vivo,Michel Teló,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3224,3224.0,1229680.0,Saudade do Caramba - Ao Vivo,João Neto & Frederico,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3225,3225.0,1230079.0,Te Amo Disgraça,Baco Exu do Blues,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3226,3226.0,1230300.0,Só por Hoje,1Kilo,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3227,3227.0,1230909.0,Animals,Maroon 5,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3228,3228.0,1230910.0,Livin' On A Prayer,Bon Jovi,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3229,3229.0,1231089.0,Maps,Maroon 5,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3230,3230.0,1231104.0,Quase - Ao Vivo,Cleber & Cauan,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3231,3231.0,1231268.0,Payphone,Maroon 5,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3232,3232.0,1231282.0,Moves Like Jagger - Studio Recording From The Voice Performance,Maroon 5,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3233,3233.0,1231288.0,This Love,Maroon 5,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3234,3234.0,1231495.0,Mirrors,Justin Timberlake,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3235,3235.0,1231496.0,SexyBack,Justin Timberlake,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3236,3236.0,1232246.0,Sexy Dirty Love,Demi Lovato,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3237,3237.0,1232260.0,Dream On,Aerosmith,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3238,3238.0,1232276.0,"I Don't Want to Miss a Thing - From the Touchstone film, ""Armageddon""",Aerosmith,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3239,3239.0,1232283.0,Liberdade,Priscilla Alcântara,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3240,3240.0,1232663.0,Welcome To The Jungle,Guns N' Roses,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3241,3241.0,1232679.0,Californication,Red Hot Chili Peppers,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3242,3242.0,1232709.0,Can't Stop,Red Hot Chili Peppers,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3243,3243.0,1232711.0,Ritmo Mexicano,Mc Gw,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3244,3244.0,1232713.0,Otherside,Red Hot Chili Peppers,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3245,3245.0,1232850.0,Snow (Hey Oh) - Hey Oh Album Version,Red Hot Chili Peppers,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3246,3246.0,1232864.0,Dark Necessities,Red Hot Chili Peppers,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3247,3247.0,1232883.0,Scar Tissue,Red Hot Chili Peppers,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3248,3248.0,1232912.0,Dani California,Red Hot Chili Peppers,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3249,3249.0,1233537.0,Big Jet Plane,Alok,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3250,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3251,3251.0,1233636.0,Cry Baby,Demi Lovato,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3252,3252.0,1233640.0,Lonely,Demi Lovato,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3253,3253.0,1233656.0,Only Forever,Demi Lovato,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3254,3254.0,1233670.0,Games,Demi Lovato,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3255,3255.0,1233672.0,Thinkin',Miley Cyrus,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3256,3256.0,1233685.0,Concentrate,Demi Lovato,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3257,3257.0,1233694.0,Hitchhiker,Demi Lovato,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3258,3258.0,1233894.0,Zoio de Lula,Charlie Brown Jr.,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3259,3259.0,1233912.0,"Dias De Luta, Dias De Gloria",Charlie Brown Jr.,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3260,3260.0,1234108.0,Bom Rapaz - Ao Vivo,Fernando & Sorocaba,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3261,3261.0,1234911.0,Chop Suey!,System Of A Down,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3262,3262.0,1234996.0,Pesadão (Participação especial Marcelo Falcão),IZA,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3263,3263.0,1235096.0,Perro Fiel,Shakira,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3264,3264.0,1235113.0,Os Maloca,Perera DJ,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3265,3265.0,1236313.0,Pancadão,MC WM,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3266,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3267,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3268,3268.0,1237741.0,Fica - Bonus Track,Anavitória,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3269,3269.0,1237776.0,Eu Vacilei Mas Eu Te Amo,Nego do Borel,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3270,3270.0,1237874.0,Sleep Talking,Charlotte Lawrence,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3271,3271.0,1237967.0,Medida Certa,Jadson Vianna,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3272,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3273,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3274,3274.0,1238503.0,Dona Maria,Thiago Brava,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3275,3275.0,1238711.0,Se Eu Tiver Solteiro,Mc Don Juan,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3276,3276.0,1238901.0,Fugir Com o Sol,Oriente,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3277,3277.0,1239151.0,Cheguei Pra Te Amar,Ivete Sangalo,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3278,3278.0,1239167.0,Por Favor,Pitbull,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3279,3279.0,1239313.0,Dias Difíceis,Haikaiss,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3280,3280.0,1239494.0,Amor Da Sua Cama,Felipe Araújo,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3281,3281.0,1239510.0,Um Brinde,Dennis DJ,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3282,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3283,3283.0,1239901.0,Tipo crazy (Participação especial Jeremih),Ludmilla,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3284,3284.0,1240090.0,Boca de Pêlo,MC Gudan,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3285,3285.0,1240267.0,Contrato,Jorge & Mateus,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3286,3286.0,1240458.0,Noites Frustradas - Ao Vivo,Jads & Jadson,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3287,3287.0,1240461.0,Enquadra,Day e Lara,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3288,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3289,3289.0,1240467.0,Amar Amei,Mc Don Juan,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3290,3290.0,1240629.0,Permanecer,Lucas Lucco,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3291,3291.0,1240635.0,Troféu do Ano,Jerry Smith,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3292,3292.0,1240667.0,Cold (feat. Future),Maroon 5,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3293,3293.0,1240713.0,Don't Wanna Know (feat. Kendrick Lamar),Maroon 5,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3294,3294.0,1240908.0,Atura Ou Surta 2,Mc Gw,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3295,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3296,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3297,3297.0,1241904.0,Fix You,Coldplay,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3298,3298.0,1242111.0,"Amor, Amor, Amor",Jennifer Lopez,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3299,3299.0,1242291.0,Nossa Que Absurdo,Jerry Smith,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3300,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3301,3301.0,1242693.0,Poesia Acústica #3: Capricorniana,Pineapple StormTv,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3302,3302.0,1242710.0,Tem Café,Gaab,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3303,3303.0,1243099.0,Beber Com Emergência - Ao Vivo,Jefferson Moraes,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3304,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3305,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3306,3306.0,1243442.0,Transplante,Marília Mendonça,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3307,3307.0,1243488.0,Memories,Vintage Culture,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3308,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3309,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3310,3310.0,1244511.0,Uma Noite a Toa,Haikaiss,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3311,3311.0,1244705.0,Refém,Dilsinho,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3312,3312.0,1244712.0,When I Was Your Man,Bruno Mars,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3313,3313.0,1244853.0,Não Troco,Hungria Hip Hop,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3314,3314.0,1244892.0,Escalada pra Jogar,Henrique & Diego,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3315,3315.0,1245872.0,Harry Porra,Mc Maha,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3316,3316.0,1246143.0,Rabiola,MC Kevinho,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3317,3317.0,1246158.0,Ragatanga (Asereje),Rouge,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3318,3318.0,1246195.0,Apelido Carinhoso,Gusttavo Lima,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3319,3319.0,1246243.0,Não Dá Pra Resistir (Irresistable),Rouge,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3320,3320.0,1246259.0,Um Anjo Veio me Falar (Angel in my Heart),Rouge,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3321,3321.0,1246263.0,Brilha La Luna,Rouge,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3322,3322.0,1246291.0,Beijo Molhado (Strawberry Kisses),Rouge,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3323,3323.0,1246292.0,Mil Vezes Cantarei,Gusttavo Lima,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3324,3324.0,1246295.0,PopStar,Rouge,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3325,3325.0,1246304.0,Blá Blá Blá,Rouge,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3326,3326.0,1247250.0,Harry porra,Mc Maha,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3327,3327.0,1247299.0,Coastline,Liu,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3328,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3329,3329.0,1247675.0,Open Bar (Lean On),Pabllo Vittar,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3330,3330.0,1247697.0,Lacradora,Claudia Leitte,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3331,3331.0,1248609.0,"I Got It (feat. Brooke Candy, CupcakKe and Pabllo Vittar)",Charli XCX,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3332,3332.0,1249002.0,Joga O Bum Bum Tam Tam,MC Fioti,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3333,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3334,3334.0,1249040.0,Coladinha em Mim - Ao Vivo,Gustavo Mioto,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3335,3335.0,1249113.0,Vai Faz a Fila,Mc Denny,1.0,0.0,0.0,0.0,0.0,0.0,0.0
