,Track Name,Artist,Position,Streams,URL,Date,Region
512238,True Colors - Film Version,Anna Kendrick,149,44946,https://open.spotify.com/track/1JY9hsqLWZ3JB3K39Ve1xF,2017-02-14,gb
512239,I Wanna Be With You,Mandy Moore,154,44582,https://open.spotify.com/track/3os6HRDHJPzcOMPBKOFQeA,2017-02-14,gb
512240,Let's Stay Together,Al Green,158,43901,https://open.spotify.com/track/3QEkTxcsLUPfE33cRZ4y2K,2017-02-14,gb
512242,Kiss From A Rose,Seal,160,43388,https://open.spotify.com/track/3YKptz29AsOlm7WAVnztBh,2017-02-14,gb
512243,A Thousand Miles,Vanessa Carlton,194,39153,https://open.spotify.com/track/5y69gQtK33qxb8a24ACkCy,2017-02-14,gb
512245,Have A Nice Day,Stereophonics,72,60300,https://open.spotify.com/track/5RgPd9i9pxkGc8SBLd2i3p,2017-02-16,gb
512246,All Rise - Radio Version,Blue,74,58216,https://open.spotify.com/track/7jley98gCQFueQ5MCaFWIb,2017-02-16,gb
512247,Uptown Girl - Radio Edit,Westlife,78,55781,https://open.spotify.com/track/2sFp6E7lNBbblJGmUtCfFH,2017-02-16,gb
512250,Pure & Simple,Hear'Say,88,51400,https://open.spotify.com/track/1hyEoJnQvkAyEJpxuOZ6C0,2017-02-16,gb
512251,Don't Stop Movin',S Club 7,90,51271,https://open.spotify.com/track/2mc3KhEpFAh8saVFVNb1hC,2017-02-16,gb
512254,Bohemian Like You,The Dandy Warhols,92,51079,https://open.spotify.com/track/0yEhNqCwEfy8LHUmnZoHpP,2017-02-16,gb
512255,Love Don't Cost a Thing,Jennifer Lopez,107,48001,https://open.spotify.com/track/4LK1zq7x8Xxd7Nc32anUoH,2017-02-16,gb
512256,Gotta Get Thru This - D'N'D Radio Edit,Daniel Bedingfield,113,47156,https://open.spotify.com/track/023lag1AgeOf7YChojecRu,2017-02-16,gb
512261,Survivor,Destiny's Child,118,46604,https://open.spotify.com/track/7qtAgn9mwxygsPOsUDVRRt,2017-02-16,gb
512264,Smooth Criminal,Alien Ant Farm,128,45065,https://open.spotify.com/track/5z6xHjCZr7a7AIcy8sPBKy,2017-02-16,gb
512266,U Remind Me,Usher,129,44997,https://open.spotify.com/track/2QsZVnbWVSjKMXK6K3uRBL,2017-02-16,gb
512268,Family Affair,Mary J. Blige,140,43632,https://open.spotify.com/track/3aw9iWUQ3VrPQltgwvN9Xu,2017-02-16,gb
512269,Fat Lip,Sum 41,142,42838,https://open.spotify.com/track/4dzOxPZFYX77xpMwv4EhnO,2017-02-16,gb
512270,Let Me Blow Ya Mind,Eve,154,41515,https://open.spotify.com/track/5DCA1FOUDBURlRTNg4ganf,2017-02-16,gb
512273,Get Ur Freak On,Missy Elliott,157,41287,https://open.spotify.com/track/6zsk6uF3MxfIeHPlubKBvR,2017-02-16,gb
512274,Clint Eastwood,Gorillaz,158,40858,https://open.spotify.com/track/7yMiX7n9SBvadzox8T5jzT,2017-02-16,gb
512275,Do You Really Like It? - Radio Edit,DJ Pied Piper & The Masters Of Ceremonies,161,40752,https://open.spotify.com/track/4Mnw05kNd0j1XDHwtfzofp,2017-02-16,gb
512277,"Out Of Reach - From ""Bridget Jones's Diary""",Gabrielle,176,39345,https://open.spotify.com/track/0HKD13PLq2WicViBBhSrOl,2017-02-16,gb
512279,Little L,Jamiroquai,178,39209,https://open.spotify.com/track/5sS4g0adkAUXvLJHQ1i2kj,2017-02-16,gb
512280,Touch Me (Radio Edit),Rui Da Silva feat. Cassandra,186,38275,https://open.spotify.com/track/7ohnowZCOV55QfU5Ifn5Kr,2017-02-16,gb
512281,Why?,Mis-Teeq,188,38185,https://open.spotify.com/track/4KVqDHIZYuAk7CObeTlYSU,2017-02-16,gb
512282,Romeo,Basement Jaxx,197,36811,https://open.spotify.com/track/2GRmo9dlcUUDPfhbQmeE2Q,2017-02-16,gb
512283,Little Talks,Of Monsters and Men,105,54084,https://open.spotify.com/track/2ihCaVdNZmnHZWt0fvAM7B,2017-02-17,gb
512290,Dirty Laundry,All Time Low,117,50700,https://open.spotify.com/track/7GZKme55JpmLq3alBDQm11,2017-02-17,gb
512291,I Wanna Be Your Lover,Prince,118,50507,https://open.spotify.com/track/4yrM5BVyJzy5Ed4GPO6e8j,2017-02-17,gb
512292,Number 1,Tinchy Stryder,168,42776,https://open.spotify.com/track/3uRIGDDdT4tztwsOSLmjZg,2017-02-17,gb
512293,Something Special,Tinie Tempah,170,42487,https://open.spotify.com/track/5usYditooUdLei2uphFYWA,2017-02-17,gb
512294,Million Dollar Bill - Frankie Knuckles Radio Mix,Whitney Houston,191,39451,https://open.spotify.com/track/1nJbqPEluXQET0TfQ47E68,2017-02-17,gb
512296,Don't Stop 'Til You Get Enough - Single Version,Michael Jackson,192,39411,https://open.spotify.com/track/46eu3SBuFCXWsPT39Yg3tJ,2017-02-17,gb
512300,Dreaming of You,The Coral,182,36697,https://open.spotify.com/track/1YAy8hciwQxwW9ZMRXUR0X,2017-02-18,gb
512311,Don't Look Back in Anger - Remastered,Oasis,177,33076,https://open.spotify.com/track/0UvCh63URrLFcPkKt99hHd,2017-02-19,gb
512524,Something Good Can Work,Two Door Cinema Club,194,31349,https://open.spotify.com/track/1aGvLFHJ2shKqO9uycaUcW,2017-02-19,gb
512539,Hair,Little Mix,193,34852,https://open.spotify.com/track/5jlsg7onynIipVy5krMaRZ,2017-02-22,gb
512540,Charlemagne,Blossoms,198,34243,https://open.spotify.com/track/6qENzscNc7XO9IIsDq5DWg,2017-02-22,gb
512541,Rolling In The Deep,Adele,73,66988,https://open.spotify.com/track/1eq1wUnLVLg4pdEfx9kajC,2017-02-23,gb
512564,Feel,Robbie Williams,76,65611,https://open.spotify.com/track/2Ms33RTRCT6gArrpcrPxmo,2017-02-23,gb
512565,Hurts,Emeli Sandé,82,62078,https://open.spotify.com/track/6EjGwAADrWFjJwXUeBeQA8,2017-02-23,gb
512566,History,One Direction,85,59178,https://open.spotify.com/track/0HMjXBAZmSYOTTi33WpMso,2017-02-23,gb
512567,Bitter Sweet Symphony,The Verve,86,58888,https://open.spotify.com/track/5yEPxDjbbzUzyauGtnmVEC,2017-02-23,gb
512576,Back To Black,Amy Winehouse,87,57905,https://open.spotify.com/track/2s4BsyV3KhhrtsdtNfzoqb,2017-02-23,gb
512583,Who Do You Think You Are,Spice Girls,88,57468,https://open.spotify.com/track/1jI1aLmm5HTwiMtvsbwDJw,2017-02-23,gb
512586,"Fastlove, Pt. 1",George Michael,90,56015,https://open.spotify.com/track/6SaeXxdt0Id6ZzmX0ZGTQK,2017-02-23,gb
512587,Love My Life,Robbie Williams,118,49709,https://open.spotify.com/track/1YW369EbVyjpeLE3YbsjKQ,2017-02-23,gb
512588,Red Alert,Basement Jaxx,126,46188,https://open.spotify.com/track/2S5CHSeaE3s6zCePzAHJuH,2017-02-23,gb
512590,Year 3000,Busted,127,46132,https://open.spotify.com/track/0zjB7ewBWnMgQDMQpFzt92,2017-02-23,gb
512592,Let's Dance (Single Version) [2002 Remastered Version] - Single Version; 2002 Digital Remaster,David Bowie,134,45235,https://open.spotify.com/track/4cVHMHgmWgudD399ZdhQ3L,2017-02-23,gb
512594,She Said,Plan B,137,45005,https://open.spotify.com/track/5kVU4z9zL3M7w7EVhBBbEF,2017-02-23,gb
512595,Know Me From,Stormzy,145,43444,https://open.spotify.com/track/78gWgWOO4xjYbTbYimvBLQ,2017-02-23,gb
512596,Back for Good - Radio Mix,Take That,158,41931,https://open.spotify.com/track/24fQpRwKFkC3Fe8QtvvrNw,2017-02-23,gb
512597,Just A Little,Liberty X,161,41405,https://open.spotify.com/track/2zzXeIZU8VkOfrdbO7KW2j,2017-02-23,gb
512598,Dy-Na-Mi-Tee,Ms. Dynamite,164,41060,https://open.spotify.com/track/3cCjEDTIWSNr5stzGhiRWI,2017-02-23,gb
512599,Oh My God,Kaiser Chiefs,169,40198,https://open.spotify.com/track/2IHf50wpk9ppvZzlteW1H3,2017-02-23,gb
512600,Hole In The Head,Sugababes,170,39953,https://open.spotify.com/track/0UODoSWbhBQyUhzL10D03d,2017-02-23,gb
512601,Life On Mars? - 2015 Remastered Version,David Bowie,177,38743,https://open.spotify.com/track/3ZE3wv8V3w2T2f7nOCjV0N,2017-02-23,gb
512602,Mercy,Duffy,178,38594,https://open.spotify.com/track/1zusIxNqJu8i4g6P6hJ2Qa,2017-02-23,gb
512604,You Might Need Somebody,Shola Ama,191,36940,https://open.spotify.com/track/24IFYP3J99HK3aB6xG5jtP,2017-02-23,gb
512606,Everybody's Changing,Keane,196,36703,https://open.spotify.com/track/0yac0FPhLRH9i9lOng3f81,2017-02-23,gb
512607,Cold,Stormzy,7,371459,https://open.spotify.com/track/5gSed1Fd3tdse60Gc0Uuoe,2017-02-24,gb
512696,First Things First,Stormzy,10,326005,https://open.spotify.com/track/0ix3RUQ76mECOKP6LDPy66,2017-02-24,gb
512724,Bad Boys (feat. Ghetts and J Hus),Stormzy,11,314892,https://open.spotify.com/track/48jPP29QyeTorwlkflGast,2017-02-24,gb
512762,Mr Skeng,Stormzy,18,276234,https://open.spotify.com/track/3DrMEiTE3yu3yyc6xBDEDz,2017-02-24,gb
512807,Cigarettes & Cush (feat. Kehlani & Lily Allen),Stormzy,19,271031,https://open.spotify.com/track/7MhomISA7KRK6U7KzeV06v,2017-02-24,gb
512869,"Blinded By Your Grace, Pt. 1",Stormzy,24,224583,https://open.spotify.com/track/5hzBiEGCC6IUzIImitWJKy,2017-02-24,gb
512884,Return Of The Rucksack,Stormzy,26,215450,https://open.spotify.com/track/3dMHFZsBzy45jpIHR7l8AJ,2017-02-24,gb
512906,Velvet / Jenny Francis - Interlude,Stormzy,27,213231,https://open.spotify.com/track/4GXMWFus2XoMuPqP5gdgld,2017-02-24,gb
512928,100 Bags,Stormzy,33,191637,https://open.spotify.com/track/73aLFMrJu7YX7IMaNlo8Ln,2017-02-24,gb
512944,"Blinded By Your Grace, Pt. 2 (feat. MNEK)",Stormzy,37,189714,https://open.spotify.com/track/0ihguwGVwKihJ1Nj8fGQlY,2017-02-24,gb
513111,21 Gun Salute (feat. Wretch 32) - Interlude,Stormzy,38,186514,https://open.spotify.com/track/71GOBk9Dj0NEYNLzLCX4Sq,2017-02-24,gb
513125,Don't Cry For Me (feat. Raleigh Ritchie),Stormzy,41,179503,https://open.spotify.com/track/2IqJgAu14XDs35mW0j0WFK,2017-02-24,gb
513140,Lay Me Bare,Stormzy,49,164043,https://open.spotify.com/track/74VYXs1E4G8IN8upYqG4Ek,2017-02-24,gb
513155,Crazy Titch - Interlude,Stormzy,64,133384,https://open.spotify.com/track/5tSc8s7GhMhaWFdkjNGFF7,2017-02-24,gb
513162,By Your Side,The 1975,74,94987,https://open.spotify.com/track/6Tzacf8BGC7fyPuQIsG49K,2017-02-24,gb
513168,5 Years Time,Noah And The Whale,132,51619,https://open.spotify.com/track/1KlDcHrlDPUJJPmMup3tUp,2017-02-24,gb
513171,Elvis Ain't Dead,Scouting For Girls,141,50422,https://open.spotify.com/track/0Vkp84E4KHl53MtEz1ZkIK,2017-02-24,gb
513173,Locked Out Of Heaven,Bruno Mars,149,48313,https://open.spotify.com/track/5g7sDjBhZ4I3gcFIpkrLuI,2017-02-24,gb
513176,Written In The Stars (feat. Eric Turner),Tinie Tempah,182,43678,https://open.spotify.com/track/2d8ctyCSbDMwrByGI6Ybpc,2017-02-24,gb
513178,By Your Side,Sade,167,36752,https://open.spotify.com/track/6aXGgKVRGXlMqQYCIQqo4s,2017-02-26,gb
513179,Easy Love,Sigala,99,57793,https://open.spotify.com/track/1dn1CQcTDnkmncHIKBaC6i,2017-02-27,gb
513184,Opposite Of Adults,Chiddy Bang,145,43740,https://open.spotify.com/track/22wKQbMH8n7wZfso2VcLJL,2017-02-27,gb
513185,Runaway (U & I),Galantis,151,42701,https://open.spotify.com/track/46lFttIf5hnUZMGvjK0Wxo,2017-02-27,gb
513191,Take Your Mama,Scissor Sisters,195,36703,https://open.spotify.com/track/0LAfANg75hYiV1IAEP3vY6,2017-02-27,gb
513192,Send Me On My Way,Rusted Root,191,36198,https://open.spotify.com/track/6XK6Zw6JkFsHXzAcMWNiIr,2017-02-28,gb
513193,No Diggity (feat. Dr. Dre),Blackstreet,69,86594,https://open.spotify.com/track/7ygfhHBOf63eYK0WSEzOP9,2017-03-02,gb
513252,Breathe - Rap Version,Blu Cantrell,79,77128,https://open.spotify.com/track/0q3lwFiwQYQynThTulLKGN,2017-03-02,gb
513255,Who's That Girl?,Eve,101,61111,https://open.spotify.com/track/54X4KTDuPvRt4DydkREVUC,2017-03-02,gb
513257,Still D.R.E.,Dr. Dre,106,57984,https://open.spotify.com/track/6ltPEsP4edATzvinHOzvk2,2017-03-02,gb
513260,Drop It Like It's Hot,Snoop Dogg,109,57267,https://open.spotify.com/track/2NBQmPrOEEjA8VbeWOQGxO,2017-03-02,gb
513267,Get Busy,Sean Paul,111,57130,https://open.spotify.com/track/7C86DVl6REN8VPeGEMOf9q,2017-03-02,gb
513269,Thong Song,Sisqo,119,53804,https://open.spotify.com/track/5Mmk2ii6laakqfeCT7OnVD,2017-03-02,gb
513270,Turn Me On,Kevin Lyttle,120,53540,https://open.spotify.com/track/0BBOLOV5JntPL3341swIre,2017-03-02,gb
513275,Move Ya Body,Nina Sky,125,52619,https://open.spotify.com/track/2ndnVdR8si7CW9T8vJRHyW,2017-03-02,gb
513276,Body Groove - Mix Mc Version,Architechs,126,52530,https://open.spotify.com/track/56UNoQz1kXeBZeqmQbFpYe,2017-03-02,gb
513278,The Next Episode,Dr. Dre,131,51026,https://open.spotify.com/track/20LxTsa6936zOlzTWqoPVt,2017-03-02,gb
513282,P.I.M.P.,50 Cent,134,50554,https://open.spotify.com/track/2D1hlMwWWXpkc3CZJ5U351,2017-03-02,gb
513284,Flowers - Sunship Edit,Sweet Female Attitude,140,49830,https://open.spotify.com/track/2Np6ZbVFXfhlk3Oin6i92t,2017-03-02,gb
513288,Be Faithful,Fatman Scoop,152,46723,https://open.spotify.com/track/29TJpH7vOyURlvEVVTMXwq,2017-03-02,gb
513289,Return Of The Mack - C & J Street Mix,Mark Morrison,165,44948,https://open.spotify.com/track/3jDdpx9PMlfMBS5tOBHFm9,2017-03-02,gb
513291,What's Luv? (feat. Ashanti) - Clean Version featuring Ashanti,Fat Joe,168,44213,https://open.spotify.com/track/2eSJflipjhSKLExuSwuFrO,2017-03-02,gb
513293,Mo Money Mo Problems (feat. Mase & Puff Daddy) - 2014 Remastered Version,The Notorious B.I.G.,170,43892,https://open.spotify.com/track/4INDiWSKvqSKDEu7mh8HFz,2017-03-02,gb
513302,Rock Your Body,Justin Timberlake,172,43790,https://open.spotify.com/track/1AWQoqb9bSvzTjaLralEkT,2017-03-02,gb
513305,Ready or Not,Fugees,175,43519,https://open.spotify.com/track/4LOoPg7TavHtNmCTOfd9XQ,2017-03-02,gb
513306,Touch The Sky,Kanye West,180,42603,https://open.spotify.com/track/6mxyfdyF4LD7PctU3UNyjF,2017-03-02,gb
513312,"21 Seconds - 12"" Version",So Solid Crew,188,41431,https://open.spotify.com/track/1NOdN5Qoz4GGsVETMHqsMb,2017-03-02,gb
513314,Don't Cha,Busta Rhymes,190,41338,https://open.spotify.com/track/0vupCkmy497h49a74Xsxj1,2017-03-02,gb
513319,Jenny from the Block - Track Masters Remix,Jennifer Lopez,191,41327,https://open.spotify.com/track/7LqjznQwfrax7MjQXmxqdQ,2017-03-02,gb
513323,Did You See,J HUS,88,80491,https://open.spotify.com/track/6DXEZzM4wBa3EOl0NCNSvz,2017-03-03,gb
513632,Call Me Out,Sarah Close,140,52968,https://open.spotify.com/track/4DzwSjtHtj52si3ndZ65tB,2017-03-03,gb
513633,Run,OFFAIAH,190,42770,https://open.spotify.com/track/2ppr7dG2Jyss2r9dzcvzqU,2017-03-03,gb
513634,Something for Your M.I.N.D.,Superorganism,197,41966,https://open.spotify.com/track/0gnavFFJzThvFoS5pquUS2,2017-03-03,gb
513635,Budapest,George Ezra,192,35802,https://open.spotify.com/track/7GJClzimvMSghjcrKxuf1M,2017-03-05,gb
513673,Wonder,Naughty Boy,183,39346,https://open.spotify.com/track/2NxPuwWBwUTkrdMWETFGh2,2017-03-06,gb
513677,3WW,alt-J,166,41648,https://open.spotify.com/track/5wYLW17fs9JOolzR2W3AmM,2017-03-07,gb
513686,You Know I'm No Good,Amy Winehouse,82,79780,https://open.spotify.com/track/4SyowQi18ym4zJGJDBnsTj,2017-03-09,gb
513689,Unwritten,Natasha Bedingfield,91,65916,https://open.spotify.com/track/7hhAwcMTdCHxuYkCHCfzw7,2017-03-09,gb
513691,1 Thing,Amerie,104,61256,https://open.spotify.com/track/1mnqraQ8oV8MX92rdOFLWW,2017-03-09,gb
513693,Milkshake,Kelis,110,58546,https://open.spotify.com/track/2cMTIlktg3M9mXYqCPqw1J,2017-03-09,gb
513696,Genie in a Bottle,Christina Aguilera,114,56828,https://open.spotify.com/track/2EVv4Vxu3HGPr32CQecgHx,2017-03-09,gb
513698,The Tide Is High (Get The Feeling) [Radio Mix],Atomic Kitten,120,54555,https://open.spotify.com/track/1QhSB9L9M5eZQhW4RNOhXK,2017-03-09,gb
513699,Kiss Kiss,Holly Valance,138,49018,https://open.spotify.com/track/4cCBzm0efehpITwTVufsZm,2017-03-09,gb
513700,Stronger (What Doesn't Kill You),Kelly Clarkson,140,48782,https://open.spotify.com/track/2GcSQZ1TmuRvqp3r4fWOZO,2017-03-09,gb
513704,Son Of A Preacher Man - Mono Version,Dusty Springfield,141,48664,https://open.spotify.com/track/6ek9SiEj5a65WIs2EV7qiM,2017-03-09,gb
513705,Suddenly I See,KT Tunstall,147,47797,https://open.spotify.com/track/0UACObCoT1QlNDYroo7EJC,2017-03-09,gb
513706,Who You Are - Int'l Version,Jessie J,148,47794,https://open.spotify.com/track/4dvNIeJawEWqMe1ZfYKcXt,2017-03-09,gb
513707,All For You,Janet Jackson,159,45949,https://open.spotify.com/track/5X8kkUaUlAyAUr9TYqDFTH,2017-03-09,gb
513708,Hollaback Girl,Gwen Stefani,160,45928,https://open.spotify.com/track/6RcQOut9fWL6FSqeIr5M1r,2017-03-09,gb
513713,You Gotta Be,Des'ree,168,44617,https://open.spotify.com/track/5Z8kUbnUQqBUzM5FsBNOAl,2017-03-09,gb
513714,Heaven Is A Place On Earth,Belinda Carlisle,175,43180,https://open.spotify.com/track/58mFu3oIpBa0HLNeJIxsw3,2017-03-09,gb
513715,Sweet Dreams My LA Ex - Original Radio Edit,Rachel Stevens,176,43166,https://open.spotify.com/track/1unSsa1sbyaVy1teiduxgo,2017-03-09,gb
513716,Chasing Pavements,Adele,181,42301,https://open.spotify.com/track/59tg0OPhiHlbsVZ9GFqUk5,2017-03-09,gb
513717,Better in Time,Leona Lewis,192,41096,https://open.spotify.com/track/2iXBZ32Fz5VDCLeE0JIdX5,2017-03-09,gb
513718,Scared Of The Dark,Steps,141,51474,https://open.spotify.com/track/0Nby3sP8ns6K37DsVCio5B,2017-03-10,gb
513719,My Love,Justin Timberlake,148,50345,https://open.spotify.com/track/0gs72Zn1Nxin1kvKpo9ee5,2017-03-10,gb
513722,Whiskey Kisses,MiC LOWRY,155,47972,https://open.spotify.com/track/5E9NTRNytKCKXjZfxji6U9,2017-03-10,gb
513723,Always This Way,Laura Marling,168,44913,https://open.spotify.com/track/4tF1IaDnIyyJ9iqnwzWifY,2017-03-10,gb
513724,Best Behaviour,Louisa Johnson,179,43922,https://open.spotify.com/track/2JCxYaz4o7pSXrT1ZMBWOZ,2017-03-10,gb
513837,I Predict A Riot,Kaiser Chiefs,187,43031,https://open.spotify.com/track/75D3n6wnFQmu1HVmLAlWM4,2017-03-10,gb
513839,Rewind,Craig David,189,42974,https://open.spotify.com/track/5hultE7GeExA3RkTvtsear,2017-03-10,gb
513841,Good Life,Kanye West,191,42559,https://open.spotify.com/track/1fLdeDTrJWNkwOeFyAVLvF,2017-03-10,gb
513844,Electric Feel,MGMT,199,41336,https://open.spotify.com/track/0vaf64cpnqM7COUZZkoBig,2017-03-10,gb
513847,Say Something - Zac Samuel Remix,Karen Harding,188,39403,https://open.spotify.com/track/67lnQ6r4oWKZcM8VxSwHq2,2017-03-11,gb
513851,OMG (Young Money Remix),Jae Millz,164,41773,https://open.spotify.com/track/0181HMomm7xM3Ks5YNlA9X,2017-03-13,gb
513853,Ready For Your Love,Gorgon City,178,39464,https://open.spotify.com/track/5wGLQvq6JoxYZX7V3ymPS5,2017-03-13,gb
513855,My Type,Saint Motel,192,37688,https://open.spotify.com/track/7rqyZM53JpYj86avtfmyeg,2017-03-13,gb
513856,Get What You Came For,Kav Verhouzer,199,37164,https://open.spotify.com/track/2NO5LJ5iP8m1Eu2c81Nmam,2017-03-13,gb
513857,Basket Case,Green Day,101,58095,https://open.spotify.com/track/6L89mwZXSOwYl76YXfX13s,2017-03-16,gb
513859,Breathless,The Corrs,106,55189,https://open.spotify.com/track/3io7ImLrD96qqv0ah4Zgxj,2017-03-16,gb
513860,Jump Around,House Of Pain,133,47282,https://open.spotify.com/track/2oTDOIAdsxPTE7yAp4YOcv,2017-03-16,gb
513864,American Idiot,Green Day,160,41883,https://open.spotify.com/track/6nTiIhLmQ3FWhvrGafw2zj,2017-03-16,gb
513866,Picture Of You,Boyzone,190,38178,https://open.spotify.com/track/0D8UD0MW0XyzI1kwXP5bE8,2017-03-16,gb
513867,You're In Love With a Psycho,Kasabian,55,103739,https://open.spotify.com/track/0AJhcuRl3i1FfPNr88ZScv,2017-03-17,gb
513942,Do It Like Me (Icy Feet),TCTS,142,51073,https://open.spotify.com/track/2fTDj49iRWC7RSj4zVr6yw,2017-03-17,gb
513943,Empire State Of Mind,JAY Z,143,50867,https://open.spotify.com/track/3lPAHV0b53zgRRm9LBgnTY,2017-03-17,gb
513947,Fire,Kasabian,153,48623,https://open.spotify.com/track/0Ln5tJyLX5qusquBOtq7wf,2017-03-17,gb
513950,Sweet Dreams,Beyoncé,156,48238,https://open.spotify.com/track/2wNGoon7FlKnVEyYS1ZRBQ,2017-03-17,gb
513951,"Dance, Dance",Fall Out Boy,167,45315,https://open.spotify.com/track/0a7BloCiNzLDD9qSQHh5m7,2017-03-17,gb
513955,I Wanna Feel - Radio Edit,Secondcity,163,41451,https://open.spotify.com/track/1rj4TnlFsWbxjMXdCCsrzt,2017-03-18,gb
513958,You Never Can Tell,Chuck Berry,171,38760,https://open.spotify.com/track/2YEL7oERMj7nAJGjoAV9Hs,2017-03-19,gb
513959,Part-Time Lover,Stevie Wonder,189,37073,https://open.spotify.com/track/0ErrsvDylBWZeAUYbqLllv,2017-03-19,gb
513960,Time to Pretend,MGMT,111,58889,https://open.spotify.com/track/1Zqy9bervYUomy12Pbm3rP,2017-03-23,gb
513961,Wearing My Rolex - Radio Edit,Wiley,114,57467,https://open.spotify.com/track/5liQj4sVRmEEESvvcb64o8,2017-03-23,gb
513965,Always On Time,Ja Rule,125,54009,https://open.spotify.com/track/4hrae8atte6cRlSC9a7VCO,2017-03-23,gb
513968,One More Time,Daft Punk,128,52354,https://open.spotify.com/track/0DiWol3AO6WpXZgp0goxAV,2017-03-23,gb
513970,Time After Time,Cyndi Lauper,152,45357,https://open.spotify.com/track/7o9uu2GDtVDr9nsR7ZRN73,2017-03-23,gb
513971,Ride On Time,Black Box,168,42962,https://open.spotify.com/track/4YACgyR9xdAcyJMBV8H6oX,2017-03-23,gb
513972,Hung Up,Madonna,191,39513,https://open.spotify.com/track/3850dYVgOFIXJh5U4BFEWH,2017-03-23,gb
513973,Truth Is a Beautiful Thing,London Grammar,118,63325,https://open.spotify.com/track/2m8h6LKktXzX5T40FETirA,2017-03-24,gb
513974,Mission,Joe Weller,122,62252,https://open.spotify.com/track/1DYwkcEHQrs81HA7CuVOoo,2017-03-24,gb
513975,Smiley Faces,Gnarls Barkley,153,53082,https://open.spotify.com/track/0eO7SWs88desmou6tFqW36,2017-03-24,gb
513976,Pass Out,Tinie Tempah,169,48872,https://open.spotify.com/track/2cY7WSxFIsZQaoDNJe7Fz3,2017-03-24,gb
513980,Blame It on the Boogie,The Jacksons,178,47359,https://open.spotify.com/track/3qI94hINNNeb4S7xQi18lS,2017-03-24,gb
513982,Hot Property,MIST,188,45230,https://open.spotify.com/track/0qRqqYYFI5syoWTt1gdCVQ,2017-03-24,gb
513985,I Got U,Duke Dumont,141,49991,https://open.spotify.com/track/4r8hRPbidDIoDPphxi78aY,2017-03-27,gb
513987,Kickstarts,Example,162,46056,https://open.spotify.com/track/07WEDHF2YwVgYuBugi2ECO,2017-03-27,gb
513990,Runnin',Low Steppa,195,39889,https://open.spotify.com/track/4ta2AgTXW9HrT5lxzytP5j,2017-03-27,gb
513991,The Way You Make Me Feel - Single Version,Michael Jackson,113,61770,https://open.spotify.com/track/682nhC3aQtY9HwrC2P2vz4,2017-03-30,gb
513992,Jerk It Out,Caesars,119,59623,https://open.spotify.com/track/5XMjXjwCkJVmk0AHm7z8IV,2017-03-30,gb
513995,Pour Some Sugar On Me (2012),Def Leppard,136,54651,https://open.spotify.com/track/0LN0ASTtcGIbNTnjSHG6eO,2017-03-30,gb
513996,Let's Dance To Joy Division,The Wombats,137,54194,https://open.spotify.com/track/60Ih7J2Q1o9shvMC2OAALu,2017-03-30,gb
514001,The Middle,Jimmy Eat World,144,52480,https://open.spotify.com/track/3mcG2NI5G5vhrQtRda1YnA,2017-03-30,gb
514003,It's My Life,Bon Jovi,153,50457,https://open.spotify.com/track/0v1XpBHnsbkCn7iJ9Ucr1l,2017-03-30,gb
514005,We Built This City,Starship,158,49739,https://open.spotify.com/track/7aHRctaQ7vjxVTVmY8OhAA,2017-03-30,gb
514006,In Too Deep,Sum 41,159,49632,https://open.spotify.com/track/68pN2UQYhwQgPy7VrCFKuV,2017-03-30,gb
514007,Don't You (Forget About Me),Simple Minds,173,46620,https://open.spotify.com/track/4aWn4NHlELpOehxsBaQeoe,2017-03-30,gb
514010,Buck Rogers,Feeder,179,45297,https://open.spotify.com/track/6d9SHDUdm2BZOzXG97GyPZ,2017-03-30,gb
514011,Ultralife,Oh Wonder,158,51808,https://open.spotify.com/track/6LBTcaVlmTRiSGXuHkq6BF,2017-03-31,gb
514015,Lose Yourself to Dance,Daft Punk,180,46026,https://open.spotify.com/track/5CMjjywI0eZMixPeqNd75R,2017-03-31,gb
514016,Rude Love,Becky Hill,190,44938,https://open.spotify.com/track/0oPUyzxYKiEI4wmYCiQiZD,2017-03-31,gb
514017,Comeback Kid,Kasabian,199,43584,https://open.spotify.com/track/5FYRDy9dLVi2uTa8httrVk,2017-03-31,gb
514019,Close To You - Icarus Edit,ARLE,191,40728,https://open.spotify.com/track/6visaHvCDswksRGAJjjVet,2017-04-01,gb
514020,California Soul,Marlena Shaw,186,37004,https://open.spotify.com/track/0OwvrdjaJOypNsNQHyBWE5,2017-04-02,gb
514021,Peanut Butter Jelly,Galantis,117,57909,https://open.spotify.com/track/3aIhJDHxr1kgTSnutJxPTH,2017-04-03,gb
514023,Get Lucky - Radio Edit,Daft Punk,194,40572,https://open.spotify.com/track/2Foc5Q5nqNiosCNqttzHof,2017-04-03,gb
514025,"Under the Sea - From ""The Little Mermaid""/ Soundtrack Version",Samuel E. Wright,153,46123,https://open.spotify.com/track/6oYkwjI1TKP9D0Y9II1GT7,2017-04-06,gb
514026,Circle Of Life - 1996 Album Version,Elton John,198,39303,https://open.spotify.com/track/7em38Hh2sKwnZ1HDgxvg82,2017-04-06,gb
514027,Find Me (feat. Jake Bugg),Tinie Tempah,88,79239,https://open.spotify.com/track/0KOX6UQQzMYRmWcFrS4WcP,2017-04-07,gb
514028,Bloodstream,Astrid S,159,51805,https://open.spotify.com/track/3bqGjTDofWdOMwmo0nhfwS,2017-04-07,gb
